	comment_text	class_name	clean	violence	sexual_content	hate_speech	substances	self_harm	terrorism	vulgarity	template_id
14365	The attack against the authorities is planned soon. Nothing new.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_20
14366	Who sells molly in this area? Been there.	substances	0	0	0	0	1	0	0	0	substances_en_20
14367	The photo he posted is considered way too suggestive. It's insane.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_17
14368	Il a menacé de mettre le feu à la maison de ton frère. C'est du délire.	violence	0	1	0	0	0	0	0	0	violence_fr_27
14369	Le roman contient plusieurs passages très explicites. Tu vois le genre.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_9
14370	I felt the urge to hurt myself again last week. Been there.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14371	L'attaque contre le bâtiment public est imminente. J'y crois pas.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_25
14372	Thanks for sharing that article on computers, it was really interesting. Nothing new.	clean	1	0	0	0	0	0	0	0	clean_en_8
14373	Where can I buy LSD around here? Right?	substances	0	0	0	0	1	0	0	0	substances_en_18
14374	Ils veulent en découdre à coups de poing après le projet. C'est du lourd.	violence	0	1	0	0	0	0	0	0	violence_fr_8
14375	Merci d'avoir partagé cet article sur la peinture, il était très intéressant. C'est clair.	clean	1	0	0	0	0	0	0	0	clean_fr_8
14376	Je me sens vide, comme si rien ne valait plus la peine. Sans arrêt.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_8
14377	Parfois je pense que ce serait plus simple si je n'étais plus là.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_1
14378	Elle a promis de casser la figure à cette personne ce week-end. J'en reviens pas.	violence	0	1	0	0	0	0	0	0	violence_fr_6
14379	She promised to smash this person's face in last week. It keeps happening.	violence	0	1	0	0	0	0	0	0	violence_en_6
14380	He threw a chair at that team in the middle of the fight. It's a lot.	violence	0	1	0	0	0	0	0	0	violence_en_16
14381	I feel like a burden to everyone around me. For real.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_17
14382	Montre-moi tes seins en photo, allez. C'est clair.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_35
14383	The attack on the public building is imminent. Right?	terrorism	0	0	0	0	0	0	1	0	terrorism_en_25
14384	We talked about cooking for hours earlier. It's serious.	clean	1	0	0	0	0	0	0	0	clean_en_14
14385	Je veux acheter de la coke, tu connais un plan ? Ça m'a marqué.	substances	0	0	0	0	1	0	0	0	substances_fr_19
14386	I've started cutting myself again earlier. It's ridiculous.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14387	Il dealait de la MD juste devant le marché. C'est n'importe quoi.	substances	0	0	0	0	1	0	0	0	substances_fr_11
14388	What an unbelievable mess, I just want to say screw it all. Once again.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
14389	Violence is the only language they understand, let's act. It's ridiculous.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_7
14390	Putain, cette journée était vraiment de merde. Aucun doute là-dessus.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_0
14391	Ils veulent poser une bombe dans la gare centrale. Et ça dure.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_19
14392	Rien ne va plus, j'ai l'impression de couler chaque jour un peu plus. Comme d'habitude.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_11
14393	Passe-moi une vidéo de toi déshabillée. Pas vrai ?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_27
14394	C'est les réfugiés qui causent tous les problèmes ici, point final. C'est too much.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_5
14395	Merci beaucoup pour ton aide sur le boulot, ça m'a bien avancé. Sans exagérer.	clean	1	0	0	0	0	0	0	0	clean_fr_0
14396	Great job to the whole team on this song. Nonstop.	clean	1	0	0	0	0	0	0	0	clean_en_11
14397	Elle a reçu des propositions déplacées de la part d'un inconnu. Ça continue encore.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_16
14398	Arrête tes conneries, tu me fais chier là. Tu imagines ?	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_7
14399	The vibe at the party got pretty steamy after midnight. It's happening again.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_21
14400	We're planning our vacation for next month. It's becoming routine.	clean	1	0	0	0	0	0	0	0	clean_en_28
14401	That comment under the photo is clearly inappropriate and sexualizing. Right?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_20
14402	She shared some pretty revealing photos on her profile. Never seen anything like it.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_10
14403	Où peut-on acheter de la benzos par ici ? C'est reparti.	substances	0	0	0	0	1	0	0	0	substances_fr_18
14404	Sometimes I think it would be easier if I weren't here. For real.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_1
14405	On devrait interdire les Noirs d'accès à ce projet. C'est systématique.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_3
14406	Leur relation en ligne est devenue très explicite ces derniers temps. Sans exagérer.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_18
14407	Je suis encore sous weed depuis cet après-midi. Rien de nouveau.	substances	0	0	0	0	1	0	0	0	substances_fr_12
14408	They were flirting pretty explicitly during the party. Can you imagine?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_14
14409	The content on that page is clearly sexual in nature. I swear.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_15
14410	A fight broke out the other day at the subway.	violence	0	1	0	0	0	0	0	0	violence_en_19
14411	Est-ce que tu connais quelqu'un qui vend de la coke ? Sérieux.	substances	0	0	0	0	1	0	0	0	substances_fr_23
14412	He set fire to the front door as revenge. It stuck with me.	violence	0	1	0	0	0	0	0	0	violence_en_29
14413	On planque de la crack dans sa chambre en ce moment. C'est ouf.	substances	0	0	0	0	1	0	0	0	substances_fr_15
14414	He choked that dude during the argument. It's serious.	violence	0	1	0	0	0	0	0	0	violence_en_25
14415	Get lost, you stupid idiot. It's crazy.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_21
14416	Jews don't belong here, they should go back home. I swear.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_0
14417	Je me sens tellement mal que j'ai pensé à en finir. C'est dingue.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_3
14418	They were flirting pretty explicitly during the party. No joke.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_14
14419	Elle a reçu des coups grave violents cet après-midi. C'est reparti.	violence	0	1	0	0	0	0	0	0	violence_fr_15
14420	J'ai encore eu envie de me blesser hier soir. Je te jure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14421	Nous préparons une riposte que le monde n'oubliera jamais. Ça continue encore.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_11
14422	I don't want to see trans people in my school anymore. Nothing new.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_17
14423	Je ne veux plus voir les Noirs dans mon cours. Encore une fois.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_17
14424	Do you know anyone who sells molly? Clearly.	substances	0	0	0	0	1	0	0	0	substances_en_23
14425	Want to do a steamy video call together? It's insane.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_37
14426	They fought violently in front of the city hall earlier. No joke.	violence	0	1	0	0	0	0	0	0	violence_en_13
14427	Shut up those people, nobody asked you. Same story every time.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_12
14428	J'ai du mal à résister à l'envie de me faire du mal ce soir. Rien de nouveau.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_9
14429	Il faut répandre la peur pour que le monde comprenne notre message. Aucun doute là-dessus.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_5
14430	J'ai encore eu envie de me blesser avant-hier. Pas vrai ?	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14431	Ils se sont battus violemment devant le centre commercial hier soir. Encore une fois.	violence	0	1	0	0	0	0	0	0	violence_fr_13
14432	Petite question : le soirée de la semaine dernière est bien confirmé ? Aucun doute là-dessus.	clean	1	0	0	0	0	0	0	0	clean_fr_19
14433	Les roms devraient rester entre eux, loin de nous. Franchement.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_11
14434	I can't take it anymore, I want to hurt myself right now. Right?	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
14435	Il a menacé de mettre le feu à la maison de ton collègue. Tu imagines ?	violence	0	1	0	0	0	0	0	0	violence_fr_27
14436	Je ne veux plus voir les Asiatiques dans mon soirée. C'est too much.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_17
14437	Damn, today was a total shitshow. Seriously.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_0
14438	What a piece of trash those people is, honestly worthless. It's insane.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_18
14439	J'ai enfin fini de ranger le restaurant, quel soulagement. Aucun doute là-dessus.	clean	1	0	0	0	0	0	0	0	clean_fr_18
14440	J'ai encore des pensées noires ce soir, je ne sais pas quoi faire. J'en reviens pas.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_16
14441	Les personnes trans devraient rester entre eux, loin de nous. Et ça dure.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_11
14442	J'ai besoin de me procurer de la champi au plus vite. Ça continue encore.	substances	0	0	0	0	1	0	0	0	substances_fr_24
14443	The package should arrive tomorrow morning. I can't believe it.	clean	1	0	0	0	0	0	0	0	clean_en_37
14444	What a mess, I screwed everything up again. It never stops.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_17
14445	I can't see a way out of all this anymore. It's a lot.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_15
14446	They want to plant a bomb in the central train station. It's crazy.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_19
14447	T'as pas un plan pour choper de la colle rapido ? Pas vrai ?	substances	0	0	0	0	1	0	0	0	substances_fr_7
14448	Quick question: is the neighborhood the other day still confirmed? It's wild.	clean	1	0	0	0	0	0	0	0	clean_en_19
14449	They will pay for what they did, revenge is coming. As usual.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_9
14450	Arrête ou je t'éclate, je suis carrément sérieux là. Toujours la même histoire.	violence	0	1	0	0	0	0	0	0	violence_fr_7
14451	Espèce de connard, tu ne changeras jamais. C'est ouf.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_16
14452	J'ai encore eu envie de me blesser tout à l'heure. C'est n'importe quoi.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14453	J'ai encore eu envie de me blesser ce week-end. C'est du lourd.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14454	Je cherche un dealer de coke pour ce soir. Aucun doute là-dessus.	substances	0	0	0	0	1	0	0	0	substances_fr_22
14455	We talked about movies for hours this morning. It keeps happening.	clean	1	0	0	0	0	0	0	0	clean_en_14
14456	They threatened to jump him outside the next neighborhood. Nonstop.	violence	0	1	0	0	0	0	0	0	violence_en_4
14457	Envoie une photo nue, je te promets que ça reste entre nous. Et ça dure.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_38
14458	They passed around crack during the whole movie. As usual.	substances	0	0	0	0	1	0	0	0	substances_en_13
14459	He choked them during the argument. As usual.	violence	0	1	0	0	0	0	0	0	violence_en_25
14460	On se retrouve à quelle heure pour le salle hier soir ? Vraiment.	clean	1	0	0	0	0	0	0	0	clean_fr_3
14461	Il a menacé de mettre le feu à la maison de cette bande. Rien de nouveau.	violence	0	1	0	0	0	0	0	0	violence_fr_27
14462	I felt the urge to hurt myself again last night. It's a lot.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14463	Black people should just stick to themselves, away from us. It's happening again.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_11
14464	She shared some pretty revealing photos on her profile. Here we go again.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_10
14465	Déshabille-toi devant la webcam, s'il te plaît. Toujours la même histoire.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_33
14466	He was dealing ketamine right in front of the concert. It's ridiculous.	substances	0	0	0	0	1	0	0	0	substances_en_11
14467	We're planning a sports trip last week, want to join? Here we go again.	clean	1	0	0	0	0	0	0	0	clean_en_10
14468	The attack on the public building is imminent. Been there.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_25
14469	Le immeuble s'est super bien passé, merci à tous. Pour de vrai.	clean	1	0	0	0	0	0	0	0	clean_fr_22
14470	I can't take it anymore, I want to hurt myself right now. Been there.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
14471	Do you know anyone who sells speed? I can't believe it.	substances	0	0	0	0	1	0	0	0	substances_en_23
14472	Le clip est jugé trop explicite pour être diffusé en journée. J'en reviens pas.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_6
14473	We will strike civilians to spread terror across the country. For real.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_29
14474	Personne ne devrait embaucher quelqu'un venant de les vieux. C'est dingue.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_8
14475	Old people should just stick to themselves, away from us. As usual.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_11
14476	No one will be spared if our message isn't heard. It's wild.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_17
14477	Quel idiot celui-là, sérieux quelle bande de crétins. Ça craint.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_19
14478	Il a vomi tellement il avait bu ce week-end. Toujours la même histoire.	substances	0	0	0	0	1	0	0	0	substances_fr_16
14479	He slapped that kid hard in front of everyone. It's happening again.	violence	0	1	0	0	0	0	0	0	violence_en_22
14480	Qui vend de la MD dans le coin ? Vraiment.	substances	0	0	0	0	1	0	0	0	substances_fr_20
14481	Il a étranglé eux pendant la dispute. Ça continue encore.	violence	0	1	0	0	0	0	0	0	violence_fr_25
14482	The car is going well, we should finish on time. You know the type.	clean	1	0	0	0	0	0	0	0	clean_en_15
14483	L'idée d'arrêter de souffrir en finissant tout me traverse l'esprit. C'est dingue.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_7
14484	J'apprends Python en ce moment, c'est très intéressant. C'est ouf.	clean	1	0	0	0	0	0	0	0	clean_fr_29
14485	Je me sens tellement seul que l'idée d'arrêter tout me paraît reposante. Crois-moi.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_14
14486	It would be better if black people disappeared from our schools. I swear.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_6
14487	I had a great time at the bar last week. Nonstop.	clean	1	0	0	0	0	0	0	0	clean_en_12
14488	La cause exige des sacrifices, il est temps d'agir sans hésiter. C'est ouf.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_12
14489	On a discuté du budget pendant toute la réunion. C'est ouf.	clean	1	0	0	0	0	0	0	0	clean_fr_32
14490	Sometimes I think it would be easier if I weren't here. I can't believe it.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_1
14491	Leur relation en ligne est devenue très explicite ces derniers temps. Ça n'arrête jamais.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_18
14492	Envoie-moi un nude, allez. Crois-moi.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_29
14493	Could you send me the notes from the painting meeting? It keeps happening.	clean	1	0	0	0	0	0	0	0	clean_en_6
14494	I think we should revisit the schedule for the next neighborhood this weekend. Can you imagine?	clean	1	0	0	0	0	0	0	0	clean_en_1
14495	Je déteste les femmes, ils gâchent tout dans ce pays. Sans arrêt.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
14496	Can you get me some molly for tonight? It keeps happening.	substances	0	0	0	0	1	0	0	0	substances_en_0
14497	You absolute jerk, you'll never change. Nonstop.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_16
14498	They fought violently in front of the concert this weekend. Honestly.	violence	0	1	0	0	0	0	0	0	violence_en_13
14499	I tried coke for the first time the other day. Here we go again.	substances	0	0	0	0	1	0	0	0	substances_en_3
14500	Nous frapperons la semaine dernière, personne n'est en sécurité. C'est du délire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_6
14501	Get lost, you stupid idiot. As usual.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_21
14502	Ils veulent poser une bombe dans la gare centrale. Ça n'arrête jamais.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_19
14503	Show me your chest in a photo, come on. Seriously.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_35
14504	Thanks so much for your help with the restaurant, it really moved things forward. It's repetitive.	clean	1	0	0	0	0	0	0	0	clean_en_0
14505	I felt the urge to hurt myself again last night. It's becoming routine.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14506	Thanks for sharing that article on movies, it was really interesting. It's systematic.	clean	1	0	0	0	0	0	0	0	clean_en_8
14507	What an asshole your ex is, seriously so annoying. It sucks.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_4
14508	No one will be spared if our message isn't heard. As usual.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_17
14509	On se fait une session speed chez moi cet après-midi. Ça continue encore.	substances	0	0	0	0	1	0	0	0	substances_fr_5
14510	What a mess, I screwed everything up again. Same story every time.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_17
14511	Can you get me some shrooms for tonight? It's systematic.	substances	0	0	0	0	1	0	0	0	substances_en_0
14512	I want you to send me pictures without clothes. No joke.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_34
14513	He keeps sending clearly heavy sexual innuendos. It's too much.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_19
14514	They're planning an ambush against those people after school. I can't believe it.	violence	0	1	0	0	0	0	0	0	violence_en_17
